deviceId,area,trap_line,code,boxLength,entrance,,,end,internal_baffels,,killtrap,lid_securitys,rebar,pinkTri,box_condition,note,photo,date_reported,volname
,Murchies,TE,Te17,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te17a,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te18,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TE,Te18a,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te19,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TE,Te19a,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TE,Te20,,oldstyleext,,,,door_baffle_wire,,good_design second_trap_different,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te20a,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te21,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te21a,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TE,Te22,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te22a,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te23,,oldstyleext,,,,door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TE,Te23a,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te24,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te24a,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te25,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te25a,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te26,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te26a,,infill_style,,,,Stainless Steel 150mm Baffle,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TE,Te27,,oldstyleext,,,,door_baffle_wire,,good_design,65mm_screws kea_brackets,,,B,,,,
,Murchies,TEA,Tea01,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea01a,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea02,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea02a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea03,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea03a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea04,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea04a,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea05,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea05a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea06,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea06a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea07,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea07a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea08,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea08a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea09,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea09a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea10,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea10a,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea11,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea11a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea12,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea12a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea13,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea13a,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea14,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea14a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea15,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea15a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea16,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea16a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea17,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea17a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea18,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea18a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea19,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea19a,,new_style,,,,galve_mesh_trap_baffle,,faulty_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea20,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea21,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea21a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea22,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea22a,,new_style,,,,galve_mesh_trap_baffle,,second_trap_different good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea23,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea23a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea24,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea24a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea25,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea25a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea26,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea26a,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea27,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea27a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea28,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea28a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea29,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea29a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea30,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea30a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea31,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea31a,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea32,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea32a,,new_style,,,,galve_mesh_trap_baffle one_missing,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea33,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea33a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea34,,,,,,,,,,,,,,,,
,Murchies,TEA,Tea34a,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea35,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea35a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea36,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea36a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea37,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea37a,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea38,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea38a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea39,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea39a,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea40,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea41,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea41a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea42,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea42a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea43,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea43a,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea44,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wooden,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea44a,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEA,Tea45,,new_style,,,,no_trap_baffle_but_has_slot door_baffle_wire,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEA,Tea45a,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL01,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL02,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL03,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL04,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL05,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL06,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL07,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL08,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL09,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL10,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL11,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL12,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL13,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL14,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL15,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL16,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL17,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL18,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL19,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL20,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL21,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL22,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL23,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL24,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL25,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL26,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL27,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL28,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL29,,closed,,,,,,,,,,,,,,
,Murchies,TEL,TEL30,,closed,,,,,,,,,,,,,,
,Murchies,TEL,TEL31,,closed,,,,,,,,,,,,,,
,Murchies,TEL,TEL32,,closed,,,,,,,,,,,,,,
,Murchies,TEL,TEL33,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL34,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL35,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL36,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL37,,closed,,,,,,,,,,,,,,
,Murchies,TEL,TEL38,,closed,,,,,,,,,,,,,,
,Murchies,TEL,TEL39,,closed,,,,,,,,,,,,,,
,Murchies,TEL,TEL40,,closed,,,,,,,,,,,,,,
,Murchies,TEL,TEL41,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEL,TEL42,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,C,,2x new doc150s June 2020,,
,Murchies,TEL,TEL43,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL44,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL45,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,B,,,,
,Murchies,TEL,TEL46,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL47,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL48,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL49,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL50,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL51,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL52,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL53,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL54,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL55,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL56,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL57,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL58,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL59,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL60,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL61,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL62,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL63,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL64,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL65,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL66,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TEL,TEL67,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM01,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM02,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM03,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,65mm_screws kea_brackets,,,A,,,,
,Murchies,TM,TM04,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM05,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,D,,,,
,Murchies,TM,TM06,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM07,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM08,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM09,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM10,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM11,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM12,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM13,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM14,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM15,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM16,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM17,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM18,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM19,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM20,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM21,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM22,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM23,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM24,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM25,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM26,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM27,,,,,,,,,,,,,,,,
,Murchies,TM,TM28,,new_style,,,,galve_mesh_trap_baffle,,good_design_trigger_bent second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM29,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM30,,new_style,,,,galve_mesh_trap_baffle,,good_design second_trap_different,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM31,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM32,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM33,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
,Murchies,TM,TM34,,new_style,,,,galve_mesh_trap_baffle,,good_design,kea_brackets 65mm_screws,,,A,,,,
